Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20151210
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20151210|20151211|20151212|20151213|20151214|20151215|20151216|Total
AL|6|2|0|1|9|12|10|40
AR|8|3|0|4|16|14|17|62
AZ|7|10|19|19|18|23|23|119
CA|10|16|18|16|20|23|22|125
CO|21|27|38|38|34|42|44|244
CT|17|16|16|12|13|19|22|115
DE|12|12|11|8|7|16|17|83
FL|0|0|0|0|0|1|0|1
GA|8|5|4|3|7|13|11|51
IA|17|22|22|23|30|31|35|180
ID|26|32|34|29|36|42|44|243
IL|15|18|11|11|22|26|27|130
IN|15|14|6|6|16|23|23|103
KS|11|12|17|24|24|23|31|142
KY|13|8|3|2|12|18|18|74
LA|1|0|0|0|8|6|5|20
MA|17|15|15|13|14|18|23|115
MD|14|14|10|8|6|14|17|83
ME|26|21|22|25|25|25|30|174
MI|19|19|15|13|17|27|27|137
MN|25|31|31|33|37|39|40|236
MO|10|11|7|10|22|20|27|107
MS|5|0|0|0|10|10|8|33
MT|32|36|39|36|39|46|47|275
NC|12|9|6|4|4|13|13|61
ND|27|38|40|40|40|44|47|276
NE|16|21|30|30|30|32|38|197
NH|23|19|19|19|19|23|27|149
NJ|14|15|13|10|10|18|20|100
NM|15|15|24|29|26|33|36|178
NV|12|20|24|23|26|29|29|163
NY|16|15|15|12|12|20|23|113
OH|16|13|8|5|13|23|23|101
OK|8|6|4|17|19|16|24|94
OR|20|22|23|25|28|28|28|174
PA|17|16|12|9|11|20|22|107
RI|16|13|15|12|12|17|21|106
SC|9|6|3|2|3|10|10|43
SD|22|30|35|35|35|39|44|240
TN|12|7|2|3|12|15|15|66
TX|2|0|1|7|11|7|12|40
UT|24|34|38|34|39|45|47|261
VA|14|12|8|7|5|14|16|76
VT|22|20|21|20|18|27|28|156
WA|22|24|24|25|29|29|30|183
WI|20|25|23|22|27|32|33|182
WV|14|13|7|5|11|19|18|87
WY|28|34|41|39|37|47|51|277
