Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20160726
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20160726|20160727|20160728|20160729|20160730|20160731|20160801|Total
AL|18|18|17|17|17|17|17|121
AR|18|18|16|16|16|17|17|118
AZ|26|28|28|26|24|23|23|178
CA|13|14|14|14|11|10|9|85
CO|7|7|6|4|6|7|8|45
CT|15|12|14|12|10|9|9|81
DE|19|18|18|16|16|15|14|116
FL|19|20|20|20|19|19|20|137
GA|18|18|19|18|19|18|18|128
IA|10|9|8|6|6|9|11|59
ID|11|11|11|11|13|9|6|72
IL|11|11|10|8|8|8|11|67
IN|11|11|11|10|9|9|9|70
KS|14|15|15|13|13|16|19|105
KY|16|15|13|12|12|13|12|93
LA|18|17|18|18|18|19|19|127
MA|14|13|13|10|8|8|8|74
MD|19|17|18|16|16|16|13|115
ME|9|8|7|5|3|3|3|38
MI|9|10|9|7|6|7|8|56
MN|9|6|4|3|3|6|9|40
MO|14|14|13|12|11|12|15|91
MS|18|17|16|16|17|17|18|119
MT|4|4|3|3|6|5|3|28
NC|19|19|19|18|18|17|16|126
ND|8|3|2|4|6|10|10|43
NE|11|11|10|8|8|12|16|76
NH|12|9|10|8|4|4|4|51
NJ|17|15|16|14|13|12|11|98
NM|13|13|14|13|13|12|12|90
NV|23|25|26|25|23|21|20|163
NY|14|12|12|11|10|9|9|77
OH|12|11|12|11|10|9|10|75
OK|18|18|18|17|18|19|20|128
OR|4|5|7|10|6|1|1|34
PA|15|13|14|12|12|11|10|87
RI|15|13|13|11|9|9|9|79
SC|20|21|22|21|20|20|20|144
SD|12|8|6|6|8|11|14|65
TN|17|17|15|13|14|14|14|104
TX|19|19|20|20|20|21|21|140
UT|12|12|12|11|11|11|9|78
VA|18|17|17|16|15|15|13|111
VT|9|9|8|5|3|3|4|41
WA|3|3|7|8|4|1|1|27
WI|9|10|6|4|4|6|8|47
WV|13|12|12|11|11|10|9|78
WY|7|6|4|4|6|8|7|42
