Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20210130
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20210130|20210131|20210201|20210202|20210203|20210204|20210205|Total
AL|20|8|25|25|22|11|14|125
AR|16|21|25|25|20|14|27|148
AZ|19|15|10|7|13|20|20|104
CA|21|16|14|16|21|20|19|127
CO|33|35|31|26|31|45|46|247
CT|51|49|40|35|35|33|27|270
DE|40|37|33|33|33|30|20|226
FL|6|1|5|13|12|4|0|41
GA|23|15|22|25|23|16|11|135
IA|35|35|41|42|34|34|50|271
ID|32|32|30|29|34|39|37|233
IL|36|32|36|41|36|27|40|248
IN|35|31|37|39|37|26|34|239
KS|21|29|29|24|18|30|36|187
KY|31|21|31|33|31|20|25|192
LA|8|5|18|19|13|3|11|77
MA|52|49|41|34|35|33|28|272
MD|37|36|34|32|33|30|21|223
ME|54|52|44|38|36|37|33|294
MI|46|38|40|42|41|33|35|275
MN|40|38|43|43|37|40|54|295
MO|25|29|32|31|24|23|37|201
MS|14|8|23|24|19|8|16|112
MT|37|35|31|31|42|45|48|269
NC|32|28|26|28|27|23|12|176
ND|44|46|43|38|42|55|62|330
NE|34|36|40|33|30|41|49|263
NH|57|54|46|38|38|38|33|304
NJ|44|43|37|34|34|32|24|248
NM|25|29|25|18|19|31|32|179
NV|27|25|21|19|26|27|27|172
NY|50|49|41|37|37|35|28|277
OH|40|33|35|40|40|30|30|248
OK|9|23|25|20|12|22|29|140
OR|25|21|23|26|28|27|25|175
PA|43|41|37|37|36|34|26|254
RI|50|49|39|33|34|32|27|264
SC|26|19|20|23|24|17|8|137
SD|36|37|37|33|33|47|53|276
TN|25|17|29|30|27|17|22|167
TX|2|10|15|13|5|6|16|67
UT|37|38|35|31|37|43|43|264
VA|36|34|31|32|32|28|18|211
VT|63|59|51|42|42|42|34|333
WA|25|23|22|26|28|27|27|178
WI|39|36|40|43|39|33|44|274
WV|39|31|31|37|37|28|23|226
WY|36|40|35|30|38|48|48|275
