Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20160625
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20160625|20160626|20160627|20160628|20160629|20160630|20160701|Total
AL|20|20|19|18|15|15|15|122
AR|20|21|19|16|14|14|13|117
AZ|24|26|27|26|25|25|24|177
CA|10|12|14|14|13|11|9|83
CO|3|3|4|5|5|2|3|25
CT|4|4|5|7|5|5|6|36
DE|8|6|10|13|8|8|9|62
FL|19|18|18|18|18|18|18|127
GA|20|17|17|16|15|15|15|115
IA|15|13|9|3|2|4|7|53
ID|0|2|7|8|7|9|9|42
IL|13|16|13|3|2|4|6|57
IN|10|14|14|4|1|3|6|52
KS|19|16|16|12|11|9|10|93
KY|13|15|16|11|5|6|7|73
LA|19|20|20|19|17|17|17|129
MA|2|2|5|7|4|4|5|29
MD|8|7|9|12|7|7|8|58
ME|0|1|2|1|0|0|1|5
MI|6|12|10|0|0|1|4|33
MN|12|5|1|0|1|3|3|25
MO|17|17|15|10|6|6|8|79
MS|20|21|20|18|16|16|16|127
MT|0|0|0|1|1|2|3|7
NC|13|12|13|14|12|11|11|86
ND|6|2|0|0|2|3|4|17
NE|15|11|10|6|5|5|8|60
NH|2|4|5|6|2|2|3|24
NJ|6|6|8|11|7|7|8|53
NM|13|11|9|8|10|11|11|73
NV|18|21|23|22|22|21|20|147
NY|5|7|8|7|4|4|5|40
OH|7|12|13|4|0|3|5|44
OK|19|20|17|16|16|15|12|115
OR|0|3|3|2|2|3|2|15
PA|6|8|8|8|4|4|6|44
RI|2|2|3|6|5|5|6|29
SC|20|17|17|17|16|15|16|118
SD|10|7|4|3|3|5|8|40
TN|17|17|16|15|10|10|11|96
TX|19|19|19|18|18|19|19|131
UT|1|4|9|10|9|7|7|47
VA|9|8|9|12|8|7|8|61
VT|3|7|7|5|0|1|2|25
WA|0|1|3|3|2|2|2|13
WI|9|12|5|0|0|3|4|33
WV|9|10|9|8|1|2|4|43
WY|1|1|2|5|3|3|4|19
