Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20150714
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20150714|20150715|20150716|20150717|20150718|20150719|20150720|Total
AL|20|20|19|20|20|20|20|139
AR|20|20|20|19|20|21|21|141
AZ|23|23|22|22|20|19|23|152
CA|6|7|8|8|8|9|10|56
CO|3|3|4|5|5|4|3|27
CT|8|9|5|4|7|9|10|52
DE|13|15|7|9|11|15|16|86
FL|19|19|19|19|19|19|18|132
GA|19|18|17|18|18|18|17|125
IA|13|9|9|13|16|14|11|85
ID|3|3|4|4|2|4|4|24
IL|13|6|6|13|14|14|11|77
IN|13|7|5|11|14|13|12|75
KS|19|18|18|19|20|20|17|131
KY|15|12|11|14|17|17|16|102
LA|20|20|21|21|21|22|22|147
MA|6|7|3|4|6|7|8|41
MD|12|12|8|9|12|14|15|82
ME|2|3|1|0|2|2|2|12
MI|7|2|0|5|9|10|8|41
MN|8|4|6|9|12|10|8|57
MO|19|15|15|17|18|18|16|118
MS|21|20|21|21|21|22|21|147
MT|2|1|2|1|0|1|1|8
NC|17|16|14|14|16|16|16|109
ND|8|9|9|9|7|7|6|55
NE|14|12|13|15|16|15|12|97
NH|5|6|1|1|4|6|6|29
NJ|10|12|5|7|9|12|14|69
NM|10|9|9|9|10|11|11|69
NV|17|17|17|18|14|13|16|112
NY|9|7|4|4|8|10|11|53
OH|10|6|3|9|13|13|12|66
OK|21|19|19|20|21|21|20|141
OR|2|0|0|1|3|3|4|13
PA|9|9|4|6|9|11|12|60
RI|6|8|4|4|6|8|9|45
SC|20|20|18|18|19|19|18|132
SD|11|10|10|12|13|10|9|75
TN|17|17|15|17|18|18|18|120
TX|20|20|20|20|21|21|21|143
UT|6|6|6|6|5|4|4|37
VA|14|13|9|10|13|14|14|87
VT|8|2|0|1|5|6|6|28
WA|1|1|1|1|2|4|3|13
WI|7|1|1|7|10|10|8|44
WV|10|8|6|9|13|12|11|69
WY|4|4|3|4|3|2|2|22
