Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20141210
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20141210|20141211|20141212|20141213|20141214|20141215|20141216|Total
AL|25|25|22|18|16|14|15|135
AR|26|24|19|13|11|15|20|128
AZ|5|6|6|12|17|15|13|74
CA|8|9|14|17|15|15|14|92
CO|27|24|21|24|34|38|37|205
CT|26|30|32|30|30|28|27|203
DE|27|29|30|29|28|26|24|193
FL|12|13|12|9|7|4|2|59
GA|24|24|24|20|18|16|16|142
IA|36|32|27|20|17|24|35|191
ID|23|22|25|32|36|34|34|206
IL|33|34|30|24|20|21|30|192
IN|32|33|31|27|22|22|28|195
KS|31|21|15|12|12|24|30|145
KY|30|32|29|25|23|22|24|185
LA|16|15|12|9|7|4|11|74
MA|25|28|30|30|30|27|27|197
MD|27|31|30|29|27|25|25|194
ME|30|27|29|32|32|32|32|214
MI|36|36|32|29|24|23|29|209
MN|42|37|32|25|25|35|42|238
MO|32|28|21|15|13|20|28|157
MS|22|21|18|14|13|11|15|114
MT|26|25|26|32|39|42|41|231
NC|23|27|25|23|22|20|20|160
ND|37|32|30|32|36|44|48|259
NE|32|27|21|14|18|30|35|177
NH|31|31|34|34|34|32|32|228
NJ|29|30|31|30|28|27|25|200
NM|18|18|17|19|26|28|26|152
NV|13|10|16|22|24|21|21|127
NY|29|32|33|31|30|28|27|210
OH|33|35|32|29|26|24|26|205
OK|22|16|12|7|6|16|22|101
OR|14|18|22|25|25|24|24|152
PA|32|34|34|32|31|29|28|220
RI|22|28|29|29|29|25|25|187
SC|21|24|22|21|19|17|16|140
SD|31|27|22|20|26|36|40|202
TN|29|29|26|23|20|19|21|167
TX|10|8|5|3|3|9|15|53
UT|25|22|22|30|35|33|33|200
VA|25|30|29|26|25|23|22|180
VT|33|35|37|35|36|35|35|246
WA|13|17|21|24|25|25|24|149
WI|40|39|33|27|23|26|35|223
WV|31|35|33|29|27|24|25|204
WY|27|25|23|27|37|40|39|218
