Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20160207
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20160207|20160208|20160209|20160210|20160211|20160212|20160213|Total
AL|22|23|31|29|22|15|17|159
AR|20|27|30|27|19|19|23|165
AZ|11|7|6|4|5|5|4|42
CA|6|4|4|5|6|8|10|43
CO|38|37|31|27|27|28|28|216
CT|32|34|37|34|39|44|48|268
DE|27|28|29|30|37|38|39|228
FL|12|13|11|13|11|6|3|69
GA|22|23|31|32|26|20|19|173
IA|31|44|52|54|50|45|49|325
ID|34|34|33|32|30|28|29|220
IL|27|36|45|53|48|43|46|298
IN|26|33|40|48|47|42|43|279
KS|25|33|31|28|27|25|28|197
KY|24|29|39|44|41|34|37|248
LA|18|17|23|17|9|5|7|96
MA|31|36|38|36|40|46|48|275
MD|28|29|30|34|41|41|42|245
ME|34|47|44|40|44|53|57|319
MI|30|31|38|47|50|47|51|294
MN|32|51|58|61|59|57|61|379
MO|23|36|41|40|35|31|34|240
MS|21|22|28|25|17|12|14|139
MT|36|32|27|27|29|30|31|212
NC|25|26|30|34|34|28|28|205
ND|35|45|46|47|49|53|54|329
NE|33|38|39|36|36|34|37|253
NH|34|42|43|39|44|52|55|309
NJ|30|31|32|32|39|41|44|249
NM|26|25|22|19|18|17|16|143
NV|19|17|15|14|13|13|13|104
NY|31|33|35|34|42|44|50|269
OH|28|30|37|45|47|43|48|278
OK|20|25|23|20|16|20|21|145
OR|19|15|16|17|17|20|21|125
PA|30|31|34|37|44|45|48|269
RI|30|34|37|35|39|45|46|266
SC|23|21|27|30|28|22|21|172
SD|32|40|39|38|38|40|42|269
TN|24|28|37|38|33|27|29|216
TX|16|17|16|10|5|5|6|75
UT|40|39|37|36|35|34|32|253
VA|27|28|31|36|39|36|37|234
VT|33|40|40|38|45|54|60|310
WA|22|19|17|18|18|20|21|135
WI|31|38|50|58|56|52|56|341
WV|28|29|37|42|46|41|45|268
WY|40|38|32|30|31|31|32|234
