Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20160912
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20160912|20160913|20160914|20160915|20160916|20160917|20160918|Total
AL|13|14|15|15|14|14|14|99
AR|7|12|14|13|13|11|9|79
AZ|16|14|14|14|13|14|15|100
CA|1|0|0|2|5|6|8|22
CO|1|0|0|0|0|0|0|1
CT|0|2|7|0|0|1|5|15
DE|4|6|13|3|2|7|10|45
FL|17|16|16|17|17|17|17|117
GA|13|13|13|12|11|11|12|85
IA|3|2|0|0|2|1|0|8
ID|0|0|0|0|0|0|1|1
IL|1|5|2|1|3|5|2|19
IN|1|4|5|2|4|6|4|26
KS|9|6|2|6|6|4|2|35
KY|4|8|11|9|10|10|8|60
LA|16|17|17|17|17|16|16|116
MA|0|0|6|0|0|1|4|11
MD|5|9|13|4|3|8|11|53
ME|0|0|2|0|0|0|0|2
MI|0|2|1|0|0|2|1|6
MN|0|0|0|0|0|0|0|0
MO|4|8|5|6|7|6|3|39
MS|14|16|17|16|16|15|14|108
MT|0|0|0|0|0|0|0|0
NC|10|10|12|10|8|8|10|68
ND|0|0|0|0|0|0|0|0
NE|5|0|0|1|2|0|1|9
NH|0|0|4|0|0|0|0|4
NJ|2|3|11|1|1|4|7|29
NM|5|4|4|3|3|2|1|22
NV|11|7|5|7|8|9|10|57
NY|1|3|6|0|0|2|5|17
OH|1|4|4|1|2|6|5|23
OK|11|13|11|12|11|9|7|74
OR|0|0|0|0|2|2|1|5
PA|1|4|8|0|0|4|5|22
RI|0|1|6|0|0|1|4|12
SC|13|12|13|13|11|12|13|87
SD|0|0|0|0|0|0|0|0
TN|7|11|12|12|12|11|9|74
TX|15|16|16|16|15|15|13|106
UT|1|0|0|0|0|0|0|1
VA|6|9|12|7|5|8|9|56
VT|0|0|2|0|0|0|1|3
WA|0|0|0|0|0|1|1|2
WI|0|2|0|0|0|1|0|3
WV|2|8|8|4|5|7|6|40
WY|0|0|0|0|0|0|0|0
