Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20160306
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20160306|20160307|20160308|20160309|20160310|20160311|20160312|Total
AL|12|8|2|0|0|0|2|24
AR|10|6|3|2|3|5|6|35
AZ|2|10|10|6|3|3|5|39
CA|12|17|15|9|8|11|11|83
CO|17|25|29|26|20|17|21|155
CT|33|26|16|11|13|21|21|141
DE|26|20|10|6|3|7|15|87
FL|2|1|0|0|0|0|0|3
GA|13|11|5|2|1|1|3|36
IA|21|9|7|18|18|15|14|102
ID|20|27|28|25|20|22|24|166
IL|25|13|6|10|16|16|12|98
IN|25|14|7|6|9|13|9|83
KS|6|1|6|12|12|11|9|57
KY|21|12|4|1|1|4|4|47
LA|3|1|0|0|0|0|0|4
MA|34|27|18|11|13|23|22|148
MD|25|20|9|6|6|12|16|94
ME|39|32|26|20|25|32|27|201
MI|33|19|13|13|21|21|18|138
MN|24|18|17|27|24|19|18|147
MO|15|5|4|8|10|10|8|60
MS|9|5|0|0|0|0|1|15
MT|21|28|30|29|24|24|27|183
NC|18|16|9|5|1|1|4|54
ND|18|22|26|29|23|17|21|156
NE|9|4|14|18|15|13|13|86
NH|36|30|20|14|20|28|23|171
NJ|30|23|12|9|8|13|18|113
NM|10|16|23|21|17|13|15|115
NV|11|19|17|13|8|10|13|91
NY|33|24|16|11|15|21|20|140
OH|28|15|7|7|9|15|11|92
OK|4|1|3|7|8|9|7|39
OR|19|23|25|20|19|20|20|146
PA|29|22|12|9|8|12|16|108
RI|32|26|17|11|12|22|22|142
SC|13|12|6|2|0|0|1|34
SD|11|12|20|23|18|12|14|110
TN|18|10|5|2|1|2|4|42
TX|1|0|1|2|3|3|2|12
UT|19|28|29|26|19|19|25|165
VA|22|17|8|5|3|7|11|73
VT|39|30|21|14|23|30|23|180
WA|18|21|23|21|19|20|20|142
WI|29|19|12|20|23|21|19|143
WV|26|16|9|4|4|7|8|74
WY|18|26|29|27|21|18|23|162
