Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20191229
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20191229|20191230|20191231|20200101|20200102|20200103|20200104|Total
AL|0|13|20|21|14|8|13|89
AR|9|22|25|23|16|16|18|129
AZ|27|23|18|20|19|19|16|142
CA|20|21|19|18|17|16|17|128
CO|47|48|44|39|37|35|37|287
CT|30|29|27|29|30|27|25|197
DE|23|12|20|26|26|20|20|147
FL|0|0|3|6|2|0|1|12
GA|1|6|18|20|17|9|11|82
IA|20|36|39|35|30|31|31|222
ID|44|43|43|37|34|31|38|270
IL|11|30|35|33|26|26|27|188
IN|8|24|32|31|25|22|24|166
KS|29|32|31|26|25|25|24|192
KY|5|18|27|28|23|17|19|137
LA|1|14|17|16|7|7|10|72
MA|31|32|27|30|30|27|23|200
MD|22|14|20|27|26|20|19|148
ME|36|41|36|34|35|35|31|248
MI|21|21|32|33|30|27|28|192
MN|30|35|44|45|38|40|40|272
MO|13|30|30|26|21|23|23|166
MS|0|15|20|20|12|9|12|88
MT|46|44|40|34|34|32|40|270
NC|6|1|17|21|20|12|12|89
ND|47|47|48|43|39|41|44|309
NE|37|41|39|35|33|32|32|249
NH|35|37|35|34|35|34|30|240
NJ|28|21|23|28|28|24|22|174
NM|38|37|34|31|30|31|27|228
NV|30|29|28|27|23|23|24|184
NY|30|27|26|30|30|27|26|196
OH|13|16|30|32|27|22|24|164
OK|23|26|26|23|18|21|19|156
OR|25|26|25|20|19|23|28|166
PA|26|20|25|31|29|25|24|180
RI|29|30|25|29|29|25|21|188
SC|1|1|15|19|16|8|9|69
SD|39|42|44|41|37|37|38|278
TN|3|17|25|25|20|14|16|120
TX|10|17|18|14|10|13|11|93
UT|49|46|47|43|38|37|39|299
VA|15|6|19|25|24|17|16|122
VT|35|37|34|35|36|34|32|243
WA|25|27|25|22|22|25|29|175
WI|20|30|37|38|32|32|32|221
WV|10|10|26|30|26|19|20|141
WY|51|52|49|41|39|37|42|311
