Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20180718
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20180718|20180719|20180720|20180721|20180722|20180723|20180724|Total
AL|16|16|17|17|16|15|16|113
AR|17|19|21|20|18|19|19|133
AZ|21|22|24|25|26|27|28|173
CA|13|13|12|12|12|14|14|90
CO|7|10|8|8|8|5|4|50
CT|10|6|7|7|7|10|11|58
DE|12|7|10|10|11|14|15|79
FL|19|18|19|18|18|19|18|129
GA|16|15|14|14|14|14|15|102
IA|7|8|8|7|7|7|7|51
ID|11|8|8|9|8|8|8|60
IL|5|6|10|7|7|8|9|52
IN|4|7|10|8|6|7|9|51
KS|15|18|18|15|16|16|14|112
KY|9|10|13|11|8|9|11|71
LA|19|20|21|21|22|22|21|146
MA|10|5|6|6|4|9|10|50
MD|10|8|10|10|11|12|14|75
ME|7|2|5|5|3|5|7|34
MI|1|4|8|7|5|6|7|38
MN|3|2|3|4|4|4|2|22
MO|12|14|16|13|12|12|13|92
MS|17|18|20|20|19|19|19|132
MT|5|2|3|4|2|0|0|16
NC|14|11|12|13|13|13|14|90
ND|6|6|4|4|6|3|1|30
NE|9|13|10|8|10|9|8|67
NH|7|1|5|5|1|6|8|33
NJ|9|6|8|8|9|13|13|66
NM|13|15|15|15|15|15|14|102
NV|23|21|22|22|22|22|24|156
NY|7|4|7|8|7|10|10|53
OH|4|5|10|9|7|7|9|51
OK|21|24|26|21|21|22|21|156
OR|4|2|1|1|3|8|8|27
PA|6|3|7|7|7|9|10|49
RI|12|6|7|6|6|9|10|56
SC|17|15|14|15|16|16|16|109
SD|6|9|7|7|8|6|4|47
TN|13|12|14|14|11|11|13|88
TX|23|24|24|24|24|24|23|166
UT|11|12|12|12|11|9|9|76
VA|10|8|10|11|11|11|13|74
VT|1|0|4|6|3|6|8|28
WA|2|2|1|1|3|6|6|21
WI|2|3|5|4|4|5|5|28
WV|6|6|9|8|6|7|8|50
WY|5|6|5|8|8|3|1|36
