Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20160116
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20160116|20160117|20160118|20160119|20160120|20160121|20160122|Total
AL|17|23|30|31|24|19|19|163
AR|27|30|35|31|23|23|23|192
AZ|19|15|13|13|13|15|13|101
CA|14|13|13|14|14|13|14|95
CO|43|42|36|36|37|37|35|266
CT|25|34|41|47|42|41|41|271
DE|20|29|41|42|38|37|34|241
FL|1|2|10|14|11|5|3|46
GA|14|20|29|32|26|21|20|162
IA|57|69|68|59|50|46|43|392
ID|37|34|31|35|33|35|33|238
IL|42|57|62|56|46|42|40|345
IN|36|46|58|52|44|40|38|314
KS|37|46|48|36|35|33|31|266
KY|32|36|50|47|38|33|32|268
LA|13|18|20|19|10|8|13|101
MA|27|35|40|48|43|42|42|277
MD|22|31|41|44|40|35|34|247
ME|40|40|50|53|48|49|49|329
MI|37|49|54|51|48|45|42|326
MN|71|76|75|68|59|53|47|449
MO|39|48|54|43|36|36|34|290
MS|18|23|29|28|18|15|18|149
MT|48|45|38|41|41|38|36|287
NC|18|25|34|39|33|29|27|205
ND|75|77|73|63|58|53|46|445
NE|47|61|56|44|43|41|37|329
NH|35|38|46|54|48|48|49|318
NJ|22|31|42|45|39|40|38|257
NM|32|29|29|26|26|28|26|196
NV|24|20|19|21|22|23|21|150
NY|25|35|43|48|43|43|42|279
OH|33|41|55|52|46|41|38|306
OK|29|32|38|26|26|25|24|200
OR|22|22|23|25|23|21|23|159
PA|28|35|48|49|44|42|40|286
RI|27|33|38|46|41|41|40|266
SC|13|19|27|32|27|22|20|160
SD|59|70|63|51|48|46|41|378
TN|27|31|43|41|32|29|28|231
TX|16|19|19|13|9|10|15|101
UT|39|35|35|36|36|37|36|254
VA|21|29|40|44|38|33|31|236
VT|34|41|49|58|52|51|51|336
WA|24|23|25|26|26|26|24|174
WI|52|68|68|64|54|50|45|401
WV|30|36|51|51|43|37|35|283
WY|46|43|37|39|40|40|36|281
