Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20190812
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20190812|20190813|20190814|20190815|20190816|20190817|20190818|Total
AL|19|20|18|15|15|15|14|116
AR|21|21|15|13|13|14|15|112
AZ|22|24|26|26|24|23|24|169
CA|7|10|12|11|7|5|5|57
CO|3|3|3|4|5|5|4|27
CT|6|9|6|4|4|6|6|41
DE|9|16|14|12|11|11|12|85
FL|19|19|18|18|18|17|17|126
GA|18|19|19|16|15|13|13|113
IA|11|8|3|2|7|12|12|55
ID|1|3|6|5|2|1|2|20
IL|13|10|6|4|6|11|13|63
IN|13|14|8|5|6|10|13|69
KS|19|14|10|11|14|16|16|100
KY|13|18|12|9|9|11|13|85
LA|21|21|19|18|18|18|18|133
MA|6|8|5|3|3|4|5|34
MD|12|16|13|11|11|11|12|86
ME|3|3|0|0|0|0|1|7
MI|9|7|2|1|3|7|9|38
MN|4|1|0|0|4|7|9|25
MO|19|14|10|8|11|14|15|91
MS|20|21|18|16|15|16|16|122
MT|0|0|0|1|0|0|0|1
NC|14|18|18|14|12|11|11|98
ND|1|0|0|1|3|4|5|14
NE|11|9|4|6|12|13|12|67
NH|4|5|2|0|0|1|3|15
NJ|8|13|11|9|8|8|9|66
NM|10|12|12|10|10|11|12|77
NV|14|17|19|20|17|15|14|116
NY|6|8|5|3|4|6|7|39
OH|10|11|8|5|6|9|11|60
OK|23|19|15|15|17|18|18|125
OR|2|3|3|0|0|0|2|10
PA|7|10|9|6|6|7|9|54
RI|6|9|7|5|5|5|6|43
SC|17|19|20|16|15|13|13|113
SD|7|3|1|4|7|9|9|40
TN|16|18|15|12|11|12|13|97
TX|24|24|22|21|21|20|21|153
UT|3|5|7|8|7|5|4|39
VA|12|16|14|11|11|11|11|86
VT|3|2|0|0|0|1|3|9
WA|1|1|1|0|0|0|1|4
WI|6|4|1|1|3|8|10|33
WV|9|13|10|8|8|9|10|67
WY|1|0|1|4|4|3|2|15
