Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20180626
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20180626|20180627|20180628|20180629|20180630|20180701|20180702|Total
AL|0|0|0|0|0|0|0|0
AR|0|0|0|0|0|0|0|0
AZ|0|0|0|0|0|0|0|0
CA|0|0|0|0|0|0|0|0
CO|0|0|0|0|0|1|0|1
CT|2|0|0|0|0|0|0|2
DE|0|0|0|0|0|0|0|0
FL|0|0|0|0|0|0|0|0
GA|0|0|0|0|0|0|0|0
IA|0|0|0|0|0|0|0|0
ID|2|2|2|5|5|4|3|23
IL|0|0|0|0|0|0|0|0
IN|0|0|0|0|0|0|0|0
KS|0|0|0|0|0|0|0|0
KY|0|0|0|0|0|0|0|0
LA|0|0|0|0|0|0|0|0
MA|3|0|0|0|0|0|0|3
MD|0|0|0|0|0|0|0|0
ME|5|1|1|0|0|0|0|7
MI|0|0|0|0|0|0|0|0
MN|1|0|0|0|0|0|0|1
MO|0|0|0|0|0|0|0|0
MS|0|0|0|0|0|0|0|0
MT|6|5|6|10|11|9|7|54
NC|0|0|0|0|0|0|0|0
ND|0|0|0|0|0|0|0|0
NE|0|0|0|0|0|0|0|0
NH|4|0|0|0|0|0|0|4
NJ|0|0|0|0|0|0|0|0
NM|0|0|0|0|0|0|0|0
NV|0|0|0|0|0|0|0|0
NY|2|0|0|0|0|0|0|2
OH|0|0|0|0|0|0|0|0
OK|0|0|0|0|0|0|0|0
OR|5|5|6|5|3|3|3|30
PA|0|0|0|0|0|0|0|0
RI|2|0|0|0|0|0|0|2
SC|0|0|0|0|0|0|0|0
SD|0|0|0|0|1|1|0|2
TN|0|0|0|0|0|0|0|0
TX|0|0|0|0|0|0|0|0
UT|0|0|0|2|4|3|2|11
VA|0|0|0|0|0|0|0|0
VT|5|1|0|0|0|0|0|6
WA|6|6|8|6|4|4|4|38
WI|0|0|0|0|0|0|0|0
WV|0|0|0|0|0|0|0|0
WY|1|1|1|3|7|6|3|22
