Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20200413
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20200413|20200414|20200415|20200416|20200417|20200418|20200419|Total
AL|4|8|10|9|4|4|2|41
AR|19|20|18|13|9|9|4|92
AZ|5|4|4|2|1|2|2|20
CA|11|8|6|6|9|11|11|62
CO|44|41|33|35|33|23|21|230
CT|9|16|22|24|23|19|18|131
DE|0|15|20|19|17|16|12|99
FL|0|0|0|0|0|0|0|0
GA|1|5|7|8|5|3|2|31
IA|33|33|31|29|25|19|13|183
ID|31|26|20|23|20|16|15|151
IL|26|28|29|27|24|19|13|166
IN|19|27|26|25|23|20|13|153
KS|29|26|21|20|22|15|8|141
KY|11|22|21|19|14|16|10|113
LA|3|3|5|3|0|0|0|14
MA|11|15|23|24|24|23|21|141
MD|0|16|21|19|17|16|12|101
ME|18|18|25|28|27|26|25|167
MI|17|30|31|30|27|24|16|175
MN|37|40|38|33|28|21|20|217
MO|27|25|23|21|19|15|9|139
MS|6|8|10|8|3|3|1|39
MT|45|36|32|35|29|24|23|224
NC|0|6|15|15|9|8|6|59
ND|42|41|36|33|28|20|23|223
NE|36|32|28|28|25|17|12|178
NH|13|18|24|27|27|25|23|157
NJ|2|16|22|21|20|18|15|114
NM|19|21|19|13|13|10|9|104
NV|12|14|9|7|6|6|5|59
NY|8|20|24|25|24|21|19|141
OH|9|26|26|26|23|21|15|146
OK|25|24|20|13|14|10|2|108
OR|17|17|14|11|11|14|14|98
PA|3|21|24|24|23|21|16|132
RI|12|14|22|23|23|21|20|135
SC|0|1|6|10|6|2|1|26
SD|41|39|34|31|27|18|17|207
TN|11|17|19|15|10|11|7|90
TX|11|9|10|4|3|1|0|38
UT|33|34|27|27|25|19|17|182
VA|1|14|21|18|14|14|11|93
VT|12|24|28|31|30|27|25|177
WA|19|16|13|12|11|13|13|97
WI|32|35|35|31|27|23|17|200
WV|6|22|23|22|18|19|13|123
WY|49|43|35|39|35|27|25|253
