Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20190405
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20190405|20190406|20190407|20190408|20190409|20190410|20190411|Total
AL|0|0|0|0|0|0|0|0
AR|3|2|0|1|1|0|3|10
AZ|4|3|2|0|0|2|3|14
CA|12|11|4|3|6|9|11|56
CO|16|18|19|15|13|24|31|136
CT|32|17|13|15|10|17|21|125
DE|17|7|6|2|1|10|14|57
FL|0|0|0|0|0|0|0|0
GA|2|0|0|0|1|1|0|4
IA|13|8|6|9|12|19|23|90
ID|17|21|19|15|18|23|23|136
IL|14|10|4|5|11|19|18|81
IN|12|8|3|3|9|16|13|64
KS|7|4|4|5|3|1|15|39
KY|6|3|0|0|3|7|3|22
LA|0|0|0|0|0|0|0|0
MA|32|17|15|18|12|19|22|135
MD|18|7|6|1|1|11|13|57
ME|34|23|25|30|25|27|27|191
MI|21|15|11|8|16|25|26|122
MN|19|16|14|16|23|29|31|148
MO|9|6|1|4|5|4|9|38
MS|0|0|0|0|0|0|0|0
MT|20|23|23|21|25|28|29|169
NC|8|1|0|0|1|3|3|16
ND|21|23|17|18|25|28|30|162
NE|9|4|7|8|9|12|24|73
NH|34|20|21|24|20|25|25|169
NJ|25|12|10|8|6|14|17|92
NM|10|12|10|7|3|8|13|63
NV|10|9|4|3|5|11|11|53
NY|30|17|15|13|11|19|22|127
OH|14|10|5|3|10|18|16|76
OK|4|1|0|1|0|0|8|14
OR|16|17|14|14|17|19|20|117
PA|22|12|9|4|6|16|17|86
RI|30|16|13|17|11|17|21|125
SC|4|0|0|0|0|0|0|4
SD|13|10|12|13|17|24|29|118
TN|4|1|0|0|1|3|1|10
TX|0|0|0|0|0|0|0|0
UT|18|21|19|16|17|28|28|147
VA|14|5|3|0|1|7|10|40
VT|36|22|22|21|19|24|27|171
WA|14|17|15|15|15|17|16|109
WI|20|14|11|11|19|28|29|132
WV|13|7|3|0|5|13|11|52
WY|19|21|22|18|19|30|33|162
