Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20170517
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20170517|20170518|20170519|20170520|20170521|20170522|20170523|Total
AL|0|0|0|0|0|0|0|0
AR|0|0|0|0|0|0|0|0
AZ|2|1|1|1|0|0|0|5
CA|9|5|0|0|0|0|0|14
CO|15|25|29|23|17|14|15|138
CT|0|0|0|5|8|4|3|20
DE|0|0|0|0|1|0|0|1
FL|0|0|0|0|0|0|0|0
GA|0|0|0|0|0|0|0|0
IA|0|4|12|6|8|5|6|41
ID|24|18|14|10|8|8|6|88
IL|0|0|8|1|2|4|5|20
IN|0|0|1|0|0|3|3|7
KS|0|1|2|6|5|2|2|18
KY|0|0|0|0|0|0|0|0
LA|0|0|0|0|0|0|0|0
MA|0|0|0|8|9|6|6|29
MD|0|0|0|0|1|0|0|1
ME|5|0|0|12|12|13|12|54
MI|0|1|9|7|1|7|7|32
MN|6|15|18|17|14|9|10|89
MO|0|0|0|0|2|2|2|6
MS|0|0|0|0|0|0|0|0
MT|24|22|20|17|15|14|13|125
NC|0|0|0|0|0|0|0|0
ND|14|19|18|16|11|9|10|97
NE|1|9|15|13|10|6|6|60
NH|0|0|0|10|11|9|7|37
NJ|0|0|0|3|5|0|1|9
NM|8|9|12|10|5|3|3|50
NV|6|7|4|2|1|1|1|22
NY|0|0|1|6|6|4|4|21
OH|0|0|1|0|0|2|4|7
OK|0|0|0|2|2|0|0|4
OR|17|12|8|7|4|1|0|49
PA|0|0|0|1|2|1|3|7
RI|0|0|0|7|9|6|5|27
SC|0|0|0|0|0|0|0|0
SD|8|16|21|18|12|8|9|92
TN|0|0|0|0|0|0|0|0
TX|0|0|0|0|0|0|0|0
UT|27|27|21|16|12|11|10|124
VA|0|0|0|0|0|0|0|0
VT|0|0|1|12|12|7|8|40
WA|14|11|8|7|5|2|1|48
WI|0|3|17|11|7|8|9|55
WV|0|0|0|0|0|0|2|2
WY|21|29|29|23|19|17|17|155
