Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20180911
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20180911|20180912|20180913|20180914|20180915|20180916|20180917|Total
AL|12|14|15|16|16|15|14|102
AR|6|7|11|13|13|13|13|76
AZ|21|20|19|21|21|20|20|142
CA|5|3|3|4|5|5|5|30
CO|3|4|3|3|3|1|0|17
CT|4|8|7|6|4|4|5|38
DE|12|12|12|11|9|9|9|74
FL|17|17|17|18|18|18|18|123
GA|14|14|15|15|16|15|14|103
IA|2|4|5|8|9|8|3|39
ID|0|0|0|0|0|0|0|0
IL|0|1|3|6|8|8|6|32
IN|0|1|5|8|10|10|7|41
KS|6|7|10|12|12|11|9|67
KY|1|5|10|12|11|10|7|56
LA|13|14|16|16|17|16|17|109
MA|3|5|5|5|3|4|5|30
MD|10|11|12|11|9|9|9|71
ME|0|1|2|2|2|2|1|10
MI|0|0|3|7|8|7|4|29
MN|4|6|5|7|6|2|0|30
MO|3|4|7|10|10|10|9|53
MS|11|13|14|15|16|15|15|99
MT|0|0|0|0|0|0|0|0
NC|13|13|13|12|12|11|11|85
ND|4|0|2|0|0|0|0|6
NE|6|6|9|11|10|8|2|52
NH|0|3|4|4|3|2|2|18
NJ|8|10|10|8|7|6|7|56
NM|6|7|7|7|7|7|6|47
NV|13|11|10|10|12|13|13|82
NY|4|6|7|8|7|5|5|42
OH|0|2|7|10|10|9|6|44
OK|7|9|12|13|14|13|12|80
OR|0|0|0|0|0|0|0|0
PA|5|6|9|8|7|5|5|45
RI|4|7|5|5|4|5|6|36
SC|16|16|16|16|16|15|14|109
SD|8|8|8|7|6|1|0|38
TN|5|9|12|13|12|11|10|72
TX|11|14|15|15|15|16|16|102
UT|5|2|1|1|2|2|2|15
VA|10|11|11|10|9|8|8|67
VT|0|2|3|4|4|4|2|19
WA|0|0|0|0|0|0|0|0
WI|0|1|2|4|5|5|1|18
WV|2|5|10|10|8|6|5|46
WY|1|2|1|1|0|0|0|5
