Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20180929
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20180929|20180930|20181001|20181002|20181003|20181004|20181005|Total
AL|9|11|12|12|12|12|11|79
AR|4|6|10|12|13|12|10|67
AZ|18|16|11|10|8|8|9|80
CA|3|3|3|0|0|2|4|15
CO|0|0|0|0|0|0|0|0
CT|0|0|0|2|2|0|0|4
DE|1|0|3|6|7|6|5|28
FL|18|18|17|16|16|16|15|116
GA|11|10|10|10|10|11|11|73
IA|0|0|0|0|6|0|0|6
ID|0|0|0|0|0|0|0|0
IL|0|1|3|2|5|5|1|17
IN|0|0|5|6|5|7|4|27
KS|0|6|8|9|12|6|1|42
KY|0|3|6|7|8|9|7|40
LA|12|13|15|16|16|16|15|103
MA|0|0|0|0|0|0|0|0
MD|1|0|4|5|6|6|6|28
ME|0|0|0|0|0|0|0|0
MI|0|0|0|1|0|2|0|3
MN|0|0|0|0|0|0|0|0
MO|0|3|8|7|11|8|5|42
MS|9|12|14|14|14|13|13|89
MT|0|0|0|0|0|0|0|0
NC|8|6|5|7|8|9|9|52
ND|0|0|0|0|0|0|0|0
NE|0|0|0|0|8|0|0|8
NH|0|0|0|0|0|0|0|0
NJ|0|0|1|4|5|4|3|17
NM|4|4|4|4|3|1|0|20
NV|10|8|6|4|1|2|3|34
NY|0|0|0|2|2|1|1|6
OH|0|0|4|6|4|4|2|20
OK|4|9|11|12|13|13|7|69
OR|0|0|0|0|0|0|0|0
PA|0|0|1|3|3|3|2|12
RI|0|0|0|1|2|0|0|3
SC|13|9|9|10|11|11|11|74
SD|0|0|0|0|0|0|0|0
TN|2|5|8|9|10|9|9|52
TX|10|12|13|14|15|14|12|90
UT|2|1|0|0|0|0|0|3
VA|2|2|4|6|7|7|7|35
VT|0|0|0|0|0|0|0|0
WA|0|0|0|0|0|0|0|0
WI|0|0|0|0|0|0|0|0
WV|0|1|4|5|5|5|4|24
WY|0|0|0|0|0|0|0|0
