Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20191112
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20191112|20191113|20191114|20191115|20191116|20191117|20191118|Total
AL|28|29|23|21|19|16|14|150
AR|38|33|26|26|24|21|18|186
AZ|3|3|2|2|2|3|3|18
CA|2|3|5|6|5|3|3|27
CO|34|25|27|21|22|27|24|180
CT|22|42|36|27|35|33|25|220
DE|18|36|30|23|29|24|17|177
FL|0|4|2|1|2|2|1|12
GA|19|29|24|18|18|18|14|140
IA|54|42|40|36|33|29|28|262
ID|26|24|23|22|26|26|26|173
IL|51|46|37|38|36|31|29|268
IN|46|44|34|35|34|29|26|248
KS|43|28|29|25|21|20|19|185
KY|41|39|29|29|28|24|21|211
LA|25|25|19|17|17|13|10|126
MA|20|42|36|27|36|33|25|219
MD|21|37|33|24|30|27|19|191
ME|32|44|43|31|41|39|32|262
MI|45|48|37|36|40|34|31|271
MN|56|44|43|40|35|33|32|283
MO|48|37|32|31|28|24|22|222
MS|31|30|23|22|21|17|14|158
MT|34|30|30|26|29|28|27|204
NC|16|33|28|20|22|20|16|155
ND|52|44|40|40|33|33|32|274
NE|46|32|34|26|23|23|21|205
NH|32|47|44|33|42|39|32|269
NJ|21|39|34|25|32|28|20|199
NM|29|20|20|18|16|19|18|140
NV|9|8|7|8|10|12|11|65
NY|30|43|36|28|36|32|24|229
OH|41|44|33|33|34|29|25|239
OK|39|28|26|24|20|19|17|173
OR|14|15|15|16|18|15|18|111
PA|31|41|35|29|33|30|23|222
RI|15|41|35|26|35|31|23|206
SC|11|29|25|16|17|17|13|128
SD|47|34|36|30|27|28|26|228
TN|38|36|28|27|26|22|19|196
TX|29|24|18|16|14|11|9|121
UT|27|24|23|21|24|28|25|172
VA|21|36|31|23|27|25|19|182
VT|38|51|45|35|46|42|32|289
WA|20|19|18|17|19|16|20|129
WI|53|49|41|39|37|33|32|284
WV|36|40|31|28|30|26|22|213
WY|35|28|29|24|27|30|26|199
