Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20190602
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20190602|20190603|20190604|20190605|20190606|20190607|20190608|Total
AL|0|0|0|0|0|0|0|0
AR|0|0|0|0|0|0|0|0
AZ|0|0|0|0|0|0|0|0
CA|3|1|0|0|1|2|2|9
CO|5|4|3|5|3|2|4|26
CT|0|6|7|1|0|0|0|14
DE|0|1|1|0|0|0|0|2
FL|0|0|0|0|0|0|0|0
GA|0|0|0|0|0|0|0|0
IA|3|2|0|0|0|0|0|5
ID|2|2|2|2|3|10|13|34
IL|3|6|1|0|0|0|0|10
IN|1|7|2|0|0|0|0|10
KS|0|0|0|0|0|0|0|0
KY|0|4|1|0|0|0|0|5
LA|0|0|0|0|0|0|0|0
MA|2|6|8|2|0|0|0|18
MD|0|2|3|0|0|0|0|5
ME|9|8|12|10|4|5|4|52
MI|8|13|6|0|1|0|0|28
MN|10|5|0|0|0|0|0|15
MO|0|0|0|0|0|0|0|0
MS|0|0|0|0|0|0|0|0
MT|3|3|4|4|7|11|16|48
NC|0|0|0|0|0|0|0|0
ND|5|0|0|0|0|0|1|6
NE|1|0|0|0|0|0|0|1
NH|3|9|13|5|0|1|1|32
NJ|0|4|4|0|0|0|0|8
NM|1|1|1|1|1|1|1|7
NV|1|1|0|0|0|2|3|7
NY|1|9|8|2|0|0|0|20
OH|1|10|4|0|0|0|0|15
OK|0|0|0|0|0|0|0|0
OR|2|5|5|8|11|13|11|55
PA|0|8|8|1|0|0|0|17
RI|2|4|8|2|0|0|0|16
SC|0|0|0|0|0|0|0|0
SD|3|0|0|0|0|0|1|4
TN|0|0|0|0|0|0|0|0
TX|0|0|0|0|0|0|0|0
UT|6|5|5|4|3|4|10|37
VA|0|2|2|0|0|0|0|4
VT|1|14|14|7|0|2|1|39
WA|2|5|7|8|11|12|10|55
WI|9|10|2|0|1|1|1|24
WV|0|7|6|0|0|0|0|13
WY|6|4|5|5|3|4|10|37
