Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20190929
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20190929|20190930|20191001|20191002|20191003|20191004|20191005|Total
AL|18|17|17|17|17|15|11|112
AR|15|15|15|16|14|7|6|88
AZ|9|7|6|7|9|11|10|59
CA|0|0|0|0|1|1|1|3
CO|1|1|0|0|0|0|0|2
CT|2|0|0|8|0|0|0|10
DE|10|2|5|13|7|3|0|40
FL|16|17|16|16|16|17|16|114
GA|16|16|14|14|15|14|9|98
IA|2|12|7|0|0|0|0|21
ID|0|0|0|0|0|0|0|0
IL|3|11|12|4|1|0|0|31
IN|7|13|14|12|4|0|0|50
KS|11|14|13|3|0|0|0|41
KY|14|15|15|15|13|1|0|73
LA|17|17|18|17|17|17|15|118
MA|0|0|0|7|0|0|0|7
MD|10|4|6|14|9|2|0|45
ME|0|0|0|0|0|0|0|0
MI|0|5|10|3|0|0|0|18
MN|0|3|0|0|0|0|0|3
MO|11|13|13|9|2|0|0|48
MS|16|17|17|18|17|15|12|112
MT|0|0|0|0|0|0|0|0
NC|15|11|9|12|14|10|2|73
ND|0|0|0|0|0|0|0|0
NE|6|14|2|0|0|0|0|22
NH|0|0|0|2|0|0|0|2
NJ|6|0|2|11|2|0|0|21
NM|4|4|2|1|1|1|2|15
NV|0|0|0|0|1|2|2|5
NY|2|0|2|5|0|0|0|9
OH|6|12|14|12|4|0|0|48
OK|14|14|14|13|3|1|4|63
OR|0|0|0|0|0|0|0|0
PA|4|1|5|9|2|0|0|21
RI|2|0|0|8|0|0|0|10
SC|16|15|13|13|15|14|7|93
SD|1|5|0|0|0|0|0|6
TN|15|15|15|15|14|8|3|85
TX|18|17|17|17|15|14|13|111
UT|0|0|0|0|0|0|0|0
VA|11|7|8|13|12|5|0|56
VT|0|0|0|0|0|0|0|0
WA|0|0|0|0|0|0|0|0
WI|0|4|6|0|0|0|0|10
WV|10|10|11|12|9|0|0|52
WY|0|0|0|0|0|0|0|0
