Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20190529
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20190529|20190530|20190531|20190601|20190602|20190603|20190604|Total
AL|15|13|14|12|13|14|15|96
AR|13|9|8|9|12|13|13|77
AZ|6|10|12|12|12|14|14|80
CA|0|0|1|1|1|2|3|8
CO|0|0|0|0|0|0|0|0
CT|0|0|1|0|1|0|0|2
DE|13|13|8|5|7|3|1|50
FL|17|17|18|18|18|18|17|123
GA|16|16|14|13|13|13|13|98
IA|1|1|2|3|1|2|4|14
ID|0|0|0|0|1|1|1|3
IL|2|1|1|3|1|1|2|11
IN|7|4|1|3|2|1|2|20
KS|2|0|2|5|6|7|8|30
KY|13|10|5|5|6|4|6|49
LA|16|15|16|16|17|18|18|116
MA|0|0|0|0|0|0|0|0
MD|14|14|7|6|6|1|1|49
ME|0|0|0|0|0|0|0|0
MI|0|0|0|0|0|0|0|0
MN|0|0|2|0|0|0|0|2
MO|10|3|4|5|6|6|8|42
MS|16|13|14|14|15|16|17|105
MT|0|0|0|0|0|0|0|0
NC|17|17|14|11|11|10|8|88
ND|0|1|3|0|0|1|0|5
NE|0|0|1|3|3|6|7|20
NH|0|0|0|0|0|0|0|0
NJ|8|8|5|2|4|0|0|27
NM|0|1|2|4|5|5|5|22
NV|2|5|7|7|7|8|10|46
NY|0|1|1|0|1|0|0|3
OH|6|4|1|1|1|0|0|13
OK|6|3|5|8|10|11|13|56
OR|0|0|0|0|0|0|0|0
PA|7|6|3|1|2|0|0|19
RI|0|0|0|0|1|0|0|1
SC|19|20|18|16|15|14|13|115
SD|0|0|1|0|0|3|3|7
TN|14|12|9|8|9|9|10|71
TX|15|13|13|14|16|16|17|104
UT|0|0|0|0|0|0|1|1
VA|15|15|10|7|7|4|3|61
VT|0|0|0|0|0|0|0|0
WA|0|1|1|1|1|0|0|4
WI|0|0|0|0|0|0|0|0
WV|11|8|4|2|2|0|0|27
WY|0|0|0|0|0|0|0|0
