Product: Daily Cooling Degree Days Forecast Based on NDFD Data Issued 0000UTC 20150802
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20150802|20150803|20150804|20150805|20150806|20150807|20150808|Total
AL|16|17|19|18|16|17|18|121
AR|16|18|20|18|18|19|17|126
AZ|23|24|24|23|23|22|22|161
CA|8|8|8|8|8|7|6|53
CO|5|3|3|4|5|3|3|26
CT|8|11|12|8|5|5|5|54
DE|13|15|16|13|11|9|9|86
FL|17|17|18|18|18|18|18|124
GA|15|17|18|17|15|15|15|112
IA|13|7|6|4|4|3|3|40
ID|13|10|7|4|4|4|4|46
IL|12|10|7|5|4|4|4|46
IN|10|10|7|6|5|4|4|46
KS|16|17|14|13|14|13|11|98
KY|10|13|13|13|10|9|9|77
LA|18|20|20|21|21|21|22|143
MA|8|11|11|8|5|5|4|52
MD|13|16|14|13|9|8|8|81
ME|4|6|5|3|0|0|0|18
MI|7|7|1|0|0|1|1|17
MN|6|1|0|0|1|0|0|8
MO|16|15|14|10|10|10|8|83
MS|17|19|20|19|18|19|19|131
MT|8|8|3|1|0|0|1|21
NC|13|15|17|17|16|14|13|105
ND|4|1|1|1|1|1|2|11
NE|15|10|9|8|8|7|5|62
NH|6|9|7|3|1|0|0|26
NJ|10|13|14|11|8|8|8|72
NM|10|10|10|12|12|11|10|75
NV|17|18|19|18|18|17|16|123
NY|8|11|9|6|4|4|4|46
OH|8|9|6|4|3|3|3|36
OK|17|18|17|18|19|20|18|127
OR|11|8|5|1|1|3|4|33
PA|7|10|9|7|5|4|4|46
RI|9|11|12|9|6|6|6|59
SC|17|18|20|19|18|18|17|127
SD|10|6|5|5|5|3|4|38
TN|12|14|16|15|13|13|12|95
TX|20|21|22|22|23|22|23|153
UT|6|5|5|5|5|5|4|35
VA|12|14|15|15|11|10|9|86
VT|3|6|4|1|0|0|0|14
WA|8|7|3|1|1|1|2|23
WI|10|4|2|0|1|1|1|19
WV|6|9|8|8|5|4|4|44
WY|6|5|3|3|2|2|2|23
