Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20180326
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20180326|20180327|20180328|20180329|20180330|20180331|20180401|Total
AL|10|6|0|1|4|8|4|33
AR|5|1|7|8|12|10|7|50
AZ|9|10|7|3|1|1|1|32
CA|18|12|6|5|4|4|6|55
CO|25|31|27|28|25|20|23|179
CT|29|29|26|18|17|22|26|167
DE|27|27|20|13|12|19|21|139
FL|0|0|0|0|0|0|0|0
GA|18|12|3|1|2|8|7|51
IA|30|24|22|25|27|30|30|188
ID|31|26|21|22|20|21|24|165
IL|26|13|17|19|24|27|27|153
IN|25|14|12|16|21|24|24|136
KS|12|18|15|17|18|16|18|114
KY|18|10|6|8|13|18|16|89
LA|0|0|0|0|1|2|0|3
MA|32|31|28|19|18|22|27|177
MD|26|27|19|11|11|18|20|132
ME|36|33|31|24|23|27|31|205
MI|27|20|18|21|27|31|31|175
MN|32|28|29|34|38|42|40|243
MO|17|12|15|17|20|19|20|120
MS|2|1|0|1|4|6|3|17
MT|36|31|29|32|33|37|41|239
NC|22|21|10|2|2|13|12|82
ND|34|32|32|39|47|48|46|278
NE|24|23|18|24|24|24|26|163
NH|35|33|29|21|21|26|30|195
NJ|29|28|24|18|15|20|24|158
NM|13|21|19|14|11|7|7|92
NV|21|17|11|8|4|4|5|70
NY|30|29|24|19|20|24|27|173
OH|25|19|12|15|20|26|24|141
OK|2|6|12|10|12|7|9|58
OR|26|20|16|17|17|19|21|136
PA|29|28|22|15|17|24|25|160
RI|30|29|27|18|16|20|26|166
SC|18|15|5|0|0|7|7|52
SD|31|27|24|30|32|34|36|214
TN|14|8|5|5|10|13|12|67
TX|0|1|2|2|3|1|0|9
UT|35|31|25|24|21|19|22|177
VA|26|25|14|7|8|17|17|114
VT|36|32|26|20|22|28|32|196
WA|25|19|19|20|19|21|22|145
WI|30|20|23|25|30|34|35|197
WV|25|21|12|9|13|21|20|121
WY|35|34|29|31|28|27|30|214
