Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20150611
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20150611|20150612|20150613|20150614|20150615|20150616|20150617|Total
AL|0|0|0|0|0|0|0|0
AR|0|0|0|0|0|0|0|0
AZ|0|0|0|0|0|0|0|0
CA|0|0|0|0|0|0|0|0
CO|5|10|6|3|2|1|0|27
CT|0|0|0|0|0|0|0|0
DE|0|0|0|0|0|0|0|0
FL|0|0|0|0|0|0|0|0
GA|0|0|0|0|0|0|0|0
IA|0|0|0|0|0|0|0|0
ID|0|1|3|3|2|2|2|13
IL|0|0|0|0|0|0|0|0
IN|0|0|0|0|0|0|0|0
KS|0|0|0|0|0|0|0|0
KY|0|0|0|0|0|0|0|0
LA|0|0|0|0|0|0|0|0
MA|0|0|0|0|0|0|0|0
MD|0|0|0|0|0|0|0|0
ME|0|0|1|1|3|2|1|8
MI|0|1|0|0|0|0|0|1
MN|2|2|2|0|0|0|0|6
MO|0|0|0|0|0|0|0|0
MS|0|0|0|0|0|0|0|0
MT|2|3|7|8|7|6|6|39
NC|0|0|0|0|0|0|0|0
ND|1|0|0|0|0|1|1|3
NE|0|0|0|0|0|0|0|0
NH|0|0|0|0|0|0|0|0
NJ|0|0|0|0|0|0|0|0
NM|0|1|1|0|0|0|0|2
NV|0|0|0|0|0|0|0|0
NY|0|0|0|0|0|0|0|0
OH|0|0|0|0|0|0|0|0
OK|0|0|0|0|0|0|0|0
OR|2|3|6|4|5|6|6|32
PA|0|0|0|0|0|0|0|0
RI|0|0|0|0|1|0|0|1
SC|0|0|0|0|0|0|0|0
SD|3|1|0|0|0|0|0|4
TN|0|0|0|0|0|0|0|0
TX|0|0|0|0|0|0|0|0
UT|5|3|3|2|2|2|1|18
VA|0|0|0|0|0|0|0|0
VT|0|0|0|0|0|0|0|0
WA|3|6|7|3|4|6|6|35
WI|1|2|3|0|0|0|0|6
WV|0|0|0|0|0|0|0|0
WY|6|5|4|3|3|2|2|25
