Product: Daily Heating Degree Days Forecast Based on NDFD Data Issued 0000UTC 20181201
Regions: CPC::Regions::StatesCONUS
Weights: Population
Region|20181201|20181202|20181203|20181204|20181205|20181206|20181207|Total
AL|2|2|8|19|26|26|21|104
AR|3|13|23|28|30|26|25|148
AZ|14|17|21|17|13|13|15|110
CA|18|20|20|16|16|16|15|121
CO|35|42|46|46|42|41|38|290
CT|31|21|17|31|35|34|34|203
DE|25|10|12|26|30|30|28|161
FL|0|0|0|1|6|8|4|19
GA|8|2|6|14|25|26|21|102
IA|31|31|38|44|43|44|49|280
ID|35|38|42|46|46|45|45|297
IL|25|24|31|37|39|38|43|237
IN|19|16|27|33|37|36|37|205
KS|21|29|36|40|37|34|41|238
KY|8|8|21|29|34|33|31|164
LA|0|2|4|16|20|18|11|71
MA|31|24|17|33|36|36|35|212
MD|26|11|14|26|30|31|29|167
ME|35|33|24|38|44|43|41|258
MI|30|22|31|36|37|37|39|232
MN|35|38|44|47|47|50|54|315
MO|14|24|31|37|37|34|39|216
MS|0|3|9|20|26|23|19|100
MT|37|41|45|47|49|51|47|317
NC|11|2|6|18|26|29|25|117
ND|38|46|48|46|48|54|54|334
NE|30|36|45|48|46|47|49|301
NH|35|30|23|38|42|41|40|249
NJ|28|15|15|28|32|32|31|181
NM|25|28|34|34|29|24|25|199
NV|25|28|31|29|27|27|27|194
NY|30|20|19|32|35|34|35|205
OH|22|12|25|33|36|36|35|199
OK|10|20|30|33|30|25|31|179
OR|26|28|31|32|31|31|30|209
PA|29|16|19|31|35|35|34|199
RI|29|21|15|31|35|35|33|199
SC|10|1|3|13|21|24|21|93
SD|34|41|47|48|46|49|50|315
TN|5|6|17|26|32|30|27|143
TX|2|5|11|21|21|16|12|88
UT|38|41|44|46|42|39|39|289
VA|21|8|11|24|30|31|28|153
VT|35|30|25|40|44|42|41|257
WA|25|28|30|32|32|32|32|211
WI|33|30|37|43|43|43|48|277
WV|17|10|18|30|35|36|32|178
WY|39|44|49|51|49|48|45|325
